yr,sex,FirstForename,number,rank,position
1981,G,Kerry,222,36,"   36"
1981,G,Heather,219,37,"   37"
1981,G,Debbie,215,38,"   38"
1981,G,Catherine,214,39,"   39"
1981,G,Lynn,213,40,"   40"
1981,G,Lorna,212,41,"   41"
1981,G,Tracy,203,42,"   42"
1981,G,Suzanne,199,43,"   43"
1981,G,Yvonne,188,44,"   44"
1981,G,Cheryl,184,45,"   45"
1981,G,Natalie,180,46,"   46"
1981,G,Margaret,174,47,"   47"
1981,G,Lindsay,167,48,"   48"
1981,G,Diane,166,49,"   49"
1981,G,Helen,163,50,"   50="
1981,G,Pauline,163,50,"   50="
1981,G,Ashley,160,52,"   52"
1981,G,Rachel,157,53,"   53"
1981,G,Clare,155,54,"   54"
1981,G,Carol,153,55,"   55"
1981,G,Christine,151,56,"   56="
1981,G,Linda,151,56,"   56="
1981,G,Dawn,144,58,"   58"
1981,G,Rebecca,143,59,"   59"
1981,G,Stephanie,142,60,"   60"
1981,G,Jill,137,61,"   61"
1981,G,Tracey,133,62,"   62"
1981,G,Jane,132,63,"   63"
1981,G,Stacey,130,64,"   64"
1981,G,Paula,129,65,"   65"
1981,G,Shona,128,66,"   66"
1981,G,Anna,126,67,"   67"
1981,G,Charlene,124,68,"   68"
1981,G,Anne,123,69,"   69"
1981,G,Marie,121,70,"   70"
1981,G,Catriona,118,71,"   71"
1981,G,Samantha,116,72,"   72"
1981,G,Joanna,114,73,"   73"
1981,G,Ruth,113,74,"   74"
1981,G,Andrea,110,75,"   75"
1981,G,Mary,109,76,"   76"
1981,G,Denise,104,77,"   77"
1981,G,Kim,101,78,"   78"
1981,G,Mhairi,98,79,"   79"
1981,G,Hazel,97,80,"   80"
1981,G,Lauren,96,81,"   81"
1981,G,Amy,94,82,"   82="
1981,G,Kathryn,94,82,"   82="
1981,G,Carrie,92,84,"   84="
1981,G,Lyndsey,92,84,"   84="
1981,G,Lucy,91,86,"   86"
1981,G,Gail,90,87,"   87="
1981,G,Katherine,90,87,"   87="
1981,G,Christina,89,89,"   89="
1981,G,Linsey,89,89,"   89="
1981,G,Wendy,89,89,"   89="
1981,G,Katrina,86,92,"   92="
1981,G,Kimberley,86,92,"   92="
1981,G,Ann,83,94,"   94"
1981,G,Lee,82,95,"   95="
1981,G,Sara,82,95,"   95="
1981,G,Jillian,81,97,"   97="
1981,G,Melanie,81,97,"   97="
1981,G,Kathleen,80,99,"   99"
1981,G,Lindsey,78,100,"  100"
1982,G,Laura,1111,1,"    1"
1982,G,Claire,982,2,"    2"
1982,G,Lisa,808,3,"    3"
1982,G,Nicola,726,4,"    4"
1982,G,Michelle,704,5,"    5"
1982,G,Sarah,683,6,"    6"
1982,G,Jennifer,648,7,"    7"
1982,G,Louise,645,8,"    8"
1982,G,Emma,599,9,"    9"
1982,G,Kirsty,510,10,"   10"
1982,G,Fiona,498,11,"   11"
1982,G,Karen,479,12,"   12"
1982,G,Gillian,476,13,"   13"
1982,G,Donna,378,14,"   14"
1982,G,Kelly,373,15,"   15"
1982,G,Victoria,348,16,"   16"
1982,G,Susan,342,17,"   17"
1982,G,Julie,338,18,"   18"
1982,G,Gemma,329,19,"   19"
1982,G,Angela,314,20,"   20"
1982,G,Amanda,313,21,"   21="
1982,G,Lynsey,313,21,"   21="
1982,G,Alison,285,23,"   23"
1982,G,Pamela,280,24,"   24"
1982,G,Leanne,278,25,"   25"
1982,G,Caroline,273,26,"   26"
1982,G,Sharon,265,27,"   27"
1982,G,Natalie,255,28,"   28"
1982,G,Suzanne,253,29,"   29"
1982,G,Elaine,249,30,"   30="
1982,G,Jacqueline,249,30,"   30="
1982,G,Joanne,249,30,"   30="
1982,G,Lesley,230,33,"   33"
1982,G,Deborah,228,34,"   34"
1982,G,Catherine,224,35,"   35"
1982,G,Cheryl,219,36,"   36"
1982,G,Elizabeth,208,37,"   37"
1982,G,Lynne,201,38,"   38"
1982,G,Kerry,198,39,"   39"
1982,G,Lorraine,185,40,"   40"
1982,G,Tracy,181,41,"   41"
1982,G,Lindsay,179,42,"   42="
1982,G,Rebecca,179,42,"   42="
1982,G,Charlene,178,44,"   44"
1982,G,Lorna,174,45,"   45"
1982,G,Rachel,171,46,"   46"
1982,G,Clare,170,47,"   47"
1982,G,Heather,169,48,"   48="
1982,G,Lynn,169,48,"   48="
1982,G,Debbie,167,50,"   50"
1982,G,Stephanie,162,51,"   51"
1982,G,Kimberley,161,52,"   52"
1982,G,Stacey,142,53,"   53"
1982,G,Christine,140,54,"   54"
1982,G,Helen,139,55,"   55="
1982,G,Margaret,139,55,"   55="
1982,G,Yvonne,138,57,"   57"
1982,G,Lauren,136,58,"   58"
1982,G,Carol,133,59,"   59="
1982,G,Samantha,133,59,"   59="
1982,G,Dawn,132,61,"   61"
1982,G,Amy,126,62,"   62"
1982,G,Pauline,125,63,"   63"
1982,G,Linda,122,64,"   64="
1982,G,Paula,122,64,"   64="
1982,G,Ashley,120,66,"   66"
1982,G,Catriona,112,67,"   67"
1982,G,Diane,110,68,"   68"
1982,G,Shona,109,69,"   69"
1982,G,Lyndsey,108,70,"   70"
1982,G,Anne,106,71,"   71"
1982,G,Jill,105,72,"   72="
1982,G,Mary,105,72,"   72="
1982,G,Anna,100,74,"   74"
1982,G,Hazel,98,75,"   75="
1982,G,Sara,98,75,"   75="
1982,G,Jane,96,77,"   77"
1982,G,Kathryn,95,78,"   78="
1982,G,Tracey,95,78,"   78="
1982,G,Denise,94,80,"   80"
1982,G,Ruth,92,81,"   81"
1982,G,Kim,89,82,"   82="
1982,G,Marie,89,82,"   82="
1982,G,Kathleen,88,84,"   84"
1982,G,Andrea,87,85,"   85"
1982,G,Joanna,86,86,"   86="
1982,G,Linsey,86,86,"   86="
1982,G,Katrina,84,88,"   88"
1982,G,Carrie,82,89,"   89="
1982,G,Danielle,82,89,"   89="
1982,G,Katherine,82,89,"   89="
1982,G,Mhairi,81,92,"   92"
1982,G,Christina,78,93,"   93"
1982,G,Lucy,77,94,"   94"
1982,G,Jillian,75,95,"   95"
1982,G,Melanie,73,96,"   96"
1982,G,Lee,72,97,"   97="
1982,G,Natasha,72,97,"   97="
1982,G,Gail,71,99,"   99"
1982,G,Eilidh,70,100,"  100="
1982,G,Lindsey,70,100,"  100="
1982,G,Wendy,70,100,"  100="
1983,G,Laura,1215,1,"    1"
1983,G,Claire,985,2,"    2"
1983,G,Nicola,810,3,"    3"
1983,G,Jennifer,741,4,"    4"
1983,G,Louise,684,5,"    5"
1983,G,Sarah,644,6,"    6"
1983,G,Lisa,621,7,"    7"
1983,G,Michelle,601,8,"    8"
1983,G,Emma,580,9,"    9"
1983,G,Fiona,456,10,"   10"
1983,G,Karen,450,11,"   11"
1983,G,Gillian,448,12,"   12"
1983,G,Gemma,437,13,"   13"
1983,G,Kirsty,435,14,"   14"
1983,G,Lynsey,360,15,"   15"
1983,G,Victoria,355,16,"   16"
1983,G,Donna,352,17,"   17"
1983,G,Kelly,341,18,"   18"
1983,G,Susan,307,19,"   19"
1983,G,Julie,289,20,"   20"
1983,G,Angela,280,21,"   21"
1983,G,Pamela,268,22,"   22"
1983,G,Leanne,267,23,"   23"
1983,G,Amanda,259,24,"   24"
1983,G,Joanne,253,25,"   25"
1983,G,Alison,251,26,"   26"
1983,G,Caroline,244,27,"   27"
1983,G,Heather,243,28,"   28"
1983,G,Jacqueline,234,29,"   29"
1983,G,Suzanne,230,30,"   30"
1983,G,Stephanie,226,31,"   31"
1983,G,Catherine,205,32,"   32="
1983,G,Elaine,205,32,"   32="
1983,G,Natalie,201,34,"   34"
1983,G,Lynne,194,35,"   35="
1983,G,Stacey,194,35,"   35="
1983,G,Lindsay,189,37,"   37"
1983,G,Lauren,187,38,"   38"
1983,G,Cheryl,186,39,"   39"
1983,G,Elizabeth,185,40,"   40"
1983,G,Deborah,184,41,"   41="
1983,G,Lesley,184,41,"   41="
1983,G,Kerry,183,43,"   43="
1983,G,Lorna,183,43,"   43="
1983,G,Charlene,178,45,"   45="
1983,G,Sharon,178,45,"   45="
1983,G,Lorraine,175,47,"   47"
1983,G,Lynn,170,48,"   48"
1983,G,Amy,165,49,"   49"
1983,G,Tracy,159,50,"   50"
1983,G,Clare,158,51,"   51="
1983,G,Rebecca,158,51,"   51="
1983,G,Debbie,153,53,"   53"
1983,G,Samantha,148,54,"   54"
1983,G,Kimberley,145,55,"   55="
1983,G,Rachel,145,55,"   55="
1983,G,Yvonne,142,57,"   57"
1983,G,Helen,140,58,"   58"
1983,G,Margaret,139,59,"   59"
1983,G,Carol,136,60,"   60"
1983,G,Christine,125,61,"   61"
1983,G,Diane,120,62,"   62"
1983,G,Linda,115,63,"   63"
1983,G,Ashley,114,64,"   64="
1983,G,Dawn,114,64,"   64="
1983,G,Paula,114,64,"   64="
1983,G,Marie,112,67,"   67="
1983,G,Pauline,112,67,"   67="
1983,G,Danielle,108,69,"   69"
1983,G,Anna,106,70,"   70"
1983,G,Hazel,104,71,"   71="
1983,G,Jill,104,71,"   71="
1983,G,Shona,102,73,"   73"
1983,G,Catriona,100,74,"   74"
1983,G,Jane,96,75,"   75"
1983,G,Kim,94,76,"   76="
1983,G,Mhairi,94,76,"   76="
1983,G,Anne,93,78,"   78="
1983,G,Tracey,93,78,"   78="
1983,G,Hayley,91,80,"   80="
1983,G,Lyndsey,91,80,"   80="
1983,G,Sara,91,80,"   80="
1983,G,Melissa,90,83,"   83"
1983,G,Kathryn,89,84,"   84="
1983,G,Lyndsay,89,84,"   84="
1983,G,Lucy,87,86,"   86="
1983,G,Ruth,87,86,"   86="
1983,G,Mary,83,88,"   88"
1983,G,Andrea,80,89,"   89="
1983,G,Lindsey,80,89,"   89="
1983,G,Denise,78,91,"   91"
1983,G,Joanna,77,92,"   92"
1983,G,Alana,76,93,"   93"
1983,G,Adele,69,94,"   94"
1983,G,Kathleen,68,95,"   95"
1983,G,Melanie,67,96,"   96"
1983,G,Christina,66,97,"   97="
1983,G,Hannah,66,97,"   97="
1983,G,Kirsten,66,97,"   97="
1983,G,Siobhan,66,97,"   97="
1984,G,Laura,1185,1,"    1"
1984,G,Claire,917,2,"    2"
1984,G,Jennifer,850,3,"    3"
1984,G,Nicola,730,4,"    4"
1984,G,Lisa,727,5,"    5"
1984,G,Sarah,693,6,"    6"
1984,G,Louise,623,7,"    7"
1984,G,Michelle,594,8,"    8"
1984,G,Emma,528,9,"    9"
1984,G,Gemma,508,10,"   10"
1984,G,Kirsty,486,11,"   11"
1984,G,Fiona,470,12,"   12"
1984,G,Gillian,462,13,"   13"
1984,G,Karen,398,14,"   14"
1984,G,Donna,340,15,"   15"
1984,G,Lynsey,330,16,"   16"
1984,G,Victoria,307,17,"   17"
1984,G,Natalie,291,18,"   18"
1984,G,Kelly,280,19,"   19"
1984,G,Leanne,273,20,"   20"
1984,G,Julie,260,21,"   21"
1984,G,Susan,257,22,"   22"
1984,G,Amanda,249,23,"   23"
1984,G,Pamela,247,24,"   24"
1984,G,Lauren,246,25,"   25"
1984,G,Joanne,245,26,"   26"
1984,G,Angela,244,27,"   27"
1984,G,Alison,240,28,"   28"
1984,G,Jenna,237,29,"   29"
1984,G,Stephanie,235,30,"   30"
1984,G,Cheryl,234,31,"   31"
1984,G,Catherine,228,32,"   32="
1984,G,Stacey,228,32,"   32="
1984,G,Elizabeth,226,34,"   34"
1984,G,Caroline,223,35,"   35"
1984,G,Heather,222,36,"   36="
1984,G,Suzanne,222,36,"   36="
1984,G,Jacqueline,212,38,"   38"
1984,G,Samantha,211,39,"   39"
1984,G,Amy,210,40,"   40"
1984,G,Deborah,207,41,"   41"
1984,G,Lindsay,196,42,"   42"
1984,G,Charlene,194,43,"   43"
1984,G,Rachel,189,44,"   44"
1984,G,Kerry,180,45,"   45="
1984,G,Lesley,180,45,"   45="
1984,G,Sharon,177,47,"   47"
1984,G,Lorna,176,48,"   48"
1984,G,Clare,172,49,"   49"
1984,G,Ashley,170,50,"   50"
1984,G,Elaine,158,51,"   51"
1984,G,Kimberley,152,52,"   52"
1984,G,Lorraine,151,53,"   53"
1984,G,Lynne,150,54,"   54"
1984,G,Lynn,148,55,"   55"
1984,G,Debbie,140,56,"   56"
1984,G,Rebecca,136,57,"   57"
1984,G,Helen,135,58,"   58"
1984,G,Yvonne,133,59,"   59"
1984,G,Diane,126,60,"   60="
1984,G,Joanna,126,60,"   60="
1984,G,Paula,126,60,"   60="
1984,G,Danielle,124,63,"   63="
1984,G,Margaret,124,63,"   63="
1984,G,Dawn,119,65,"   65"
1984,G,Tracy,116,66,"   66"
1984,G,Christine,114,67,"   67"
1984,G,Linda,112,68,"   68"
1984,G,Tracey,108,69,"   69"
1984,G,Catriona,107,70,"   70"
1984,G,Ruth,106,71,"   71"
1984,G,Siobhan,103,72,"   72"
1984,G,Jane,98,73,"   73"
1984,G,Pauline,97,74,"   74"
1984,G,Eilidh,96,75,"   75="
1984,G,Hayley,96,75,"   75="
1984,G,Mary,96,75,"   75="
1984,G,Hazel,95,78,"   78"
1984,G,Anna,94,79,"   79"
1984,G,Melissa,93,80,"   80"
1984,G,Alana,92,81,"   81="
1984,G,Katie,92,81,"   81="
1984,G,Shona,92,81,"   81="
1984,G,Carol,90,84,"   84="
1984,G,Jill,90,84,"   84="
1984,G,Katherine,88,86,"   86="
1984,G,Kathleen,88,86,"   86="
1984,G,Kathryn,88,86,"   86="
1984,G,Lyndsay,88,86,"   86="
1984,G,Andrea,87,90,"   90="
1984,G,Lyndsey,87,90,"   90="
1984,G,Kim,85,92,"   92"
1984,G,Jillian,81,93,"   93"
1984,G,Katrina,79,94,"   94"
1984,G,Marie,78,95,"   95"
1984,G,Anne,76,96,"   96="
1984,G,Sara,76,96,"   96="
1984,G,Christina,73,98,"   98="
1984,G,Lucy,73,98,"   98="
1984,G,Melanie,73,98,"   98="
1985,G,Laura,1266,1,"    1"
1985,G,Claire,956,2,"    2"
1985,G,Nicola,826,3,"    3"
1985,G,Jennifer,765,4,"    4"
1985,G,Michelle,669,5,"    5"
1985,G,Sarah,620,6,"    6"
1985,G,Lisa,598,7,"    7"
1985,G,Emma,573,8,"    8="
1985,G,Louise,573,8,"    8="
1985,G,Kirsty,571,10,"   10"
1985,G,Fiona,468,11,"   11"
1985,G,Gemma,448,12,"   12"
1985,G,Gillian,400,13,"   13"
1985,G,Karen,394,14,"   14"
1985,G,Samantha,371,15,"   15"
1985,G,Amanda,346,16,"   16"
1985,G,Ashley,342,17,"   17"
1985,G,Lynsey,313,18,"   18"
1985,G,Stacey,309,19,"   19"
1985,G,Natalie,307,20,"   20"
1985,G,Stephanie,301,21,"   21"
1985,G,Victoria,296,22,"   22"
1985,G,Donna,277,23,"   23"
1985,G,Kelly,269,24,"   24"
1985,G,Alison,260,25,"   25"
1985,G,Cheryl,258,26,"   26"
1985,G,Pamela,253,27,"   27"
1985,G,Amy,252,28,"   28="
1985,G,Rachel,252,28,"   28="
1985,G,Lauren,249,30,"   30"
1985,G,Charlene,238,31,"   31="
1985,G,Heather,238,31,"   31="
1985,G,Joanne,238,31,"   31="
1985,G,Angela,234,34,"   34"
1985,G,Julie,233,35,"   35"
1985,G,Jenna,229,36,"   36"
1985,G,Susan,224,37,"   37"
1985,G,Leanne,221,38,"   38"
1985,G,Deborah,214,39,"   39"
1985,G,Catherine,204,40,"   40"
1985,G,Kimberley,195,41,"   41="
1985,G,Suzanne,195,41,"   41="
1985,G,Jacqueline,190,43,"   43="
1985,G,Kerry,190,43,"   43="
1985,G,Elizabeth,173,45,"   45"
1985,G,Danielle,164,46,"   46"
1985,G,Debbie,162,47,"   47"
1985,G,Caroline,161,48,"   48"
1985,G,Nicole,149,49,"   49"
1985,G,Lesley,148,50,"   50"
1985,G,Paula,145,51,"   51"
1985,G,Lynne,144,52,"   52"
1985,G,Elaine,143,53,"   53"
1985,G,Clare,142,54,"   54"
1985,G,Sharon,140,55,"   55"
1985,G,Lorna,136,56,"   56"
1985,G,Lindsay,135,57,"   57"
1985,G,Yvonne,133,58,"   58"
1985,G,Lorraine,130,59,"   59"
1985,G,Dawn,127,60,"   60"
1985,G,Helen,122,61,"   61="
1985,G,Rebecca,122,61,"   61="
1985,G,Siobhan,122,61,"   61="
1985,G,Tracy,117,64,"   64"
1985,G,Katie,116,65,"   65"
1985,G,Margaret,114,66,"   66"
1985,G,Catriona,112,67,"   67"
1985,G,Christine,109,68,"   68"
1985,G,Joanna,108,69,"   69="
1985,G,Lynn,108,69,"   69="
1985,G,Alana,101,71,"   71"
1985,G,Hayley,99,72,"   72"
1985,G,Hazel,96,73,"   73"
1985,G,Anna,95,74,"   74="
1985,G,Kathryn,95,74,"   74="
1985,G,Hannah,93,76,"   76="
1985,G,Katherine,93,76,"   76="
1985,G,Lyndsey,93,76,"   76="
1985,G,Tracey,93,76,"   76="
1985,G,Diane,92,80,"   80="
1985,G,Natasha,92,80,"   80="
1985,G,Christina,91,82,"   82="
1985,G,Lucy,91,82,"   82="
1985,G,Katrina,89,84,"   84="
1985,G,Rachael,89,84,"   84="
1985,G,Zoe,88,86,"   86"
1985,G,Pauline,87,87,"   87"
1985,G,Carol,86,88,"   88"
1985,G,Kirsten,85,89,"   89="
1985,G,Lyndsay,85,89,"   89="
1985,G,Ruth,85,89,"   89="
1985,G,Stacy,83,92,"   92"
1985,G,Kim,81,93,"   93"
1985,G,Holly,80,94,"   94"
1985,G,Ashleigh,79,95,"   95"
1985,G,Sara,78,96,"   96="
1985,G,Shona,78,96,"   96="
1985,G,Melissa,77,98,"   98"
1985,G,Jillian,76,99,"   99="
1985,G,Linda,76,99,"   99="
1986,G,Laura,1038,1,"    1"
1986,G,Claire,876,2,"    2"
1986,G,Nicola,813,3,"    3"
1986,G,Jennifer,782,4,"    4"
1986,G,Sarah,698,5,"    5"
1986,G,Emma,667,6,"    6"
1986,G,Kirsty,633,7,"    7"
1986,G,Lisa,555,8,"    8"
1986,G,Michelle,519,9,"    9"
1986,G,Louise,513,10,"   10"
1986,G,Ashley,467,11,"   11"
1986,G,Amanda,463,12,"   12"
1986,G,Samantha,425,13,"   13"
1986,G,Stephanie,418,14,"   14"
1986,G,Fiona,386,15,"   15"
1986,G,Stacey,370,16,"   16"
1986,G,Karen,360,17,"   17"
1986,G,Gemma,349,18,"   18"
1986,G,Lauren,336,19,"   19"
1986,G,Gillian,329,20,"   20"
1986,G,Natalie,296,21,"   21"
1986,G,Kerry,271,22,"   22"
1986,G,Victoria,264,23,"   23"
1986,G,Cheryl,263,24,"   24"
1986,G,Amy,262,25,"   25"
1986,G,Heather,259,26,"   26"
1986,G,Kelly,249,27,"   27"
1986,G,Rachel,240,28,"   28"
1986,G,Lynsey,238,29,"   29"
1986,G,Leanne,232,30,"   30"
1986,G,Donna,227,31,"   31"
1986,G,Charlene,219,32,"   32"
1986,G,Rebecca,218,33,"   33"
1986,G,Alison,217,34,"   34"
1986,G,Julie,215,35,"   35"
1986,G,Susan,205,36,"   36"
1986,G,Angela,197,37,"   37"
1986,G,Joanne,195,38,"   38"
1986,G,Pamela,193,39,"   39"
1986,G,Deborah,189,40,"   40"
1986,G,Nicole,188,41,"   41"
1986,G,Catherine,185,42,"   42"
1986,G,Danielle,184,43,"   43"
1986,G,Elizabeth,175,44,"   44"
1986,G,Jenna,169,45,"   45"
1986,G,Jacqueline,165,46,"   46"
1986,G,Caroline,159,47,"   47="
1986,G,Suzanne,159,47,"   47="
1986,G,Kimberley,154,49,"   49"
1986,G,Elaine,150,50,"   50"
1986,G,Debbie,149,51,"   51"
1986,G,Katie,148,52,"   52"
1986,G,Siobhan,146,53,"   53"
1986,G,Natasha,140,54,"   54"
1986,G,Clare,134,55,"   55="
1986,G,Lesley,134,55,"   55="
1986,G,Helen,133,57,"   57"
1986,G,Hannah,127,58,"   58="
1986,G,Sharon,127,58,"   58="
1986,G,Lindsay,126,60,"   60"
1986,G,Lynn,121,61,"   61"
1986,G,Ashleigh,116,62,"   62"
1986,G,Jade,115,63,"   63"
1986,G,Lucy,112,64,"   64"
1986,G,Christine,110,65,"   65="
1986,G,Dawn,110,65,"   65="
1986,G,Lynne,110,65,"   65="
1986,G,Kayleigh,105,68,"   68="
1986,G,Lorna,105,68,"   68="
1986,G,Hayley,102,70,"   70="
1986,G,Rachael,102,70,"   70="
1986,G,Tracy,102,70,"   70="
1986,G,Paula,99,73,"   73"
1986,G,Christina,95,74,"   74="
1986,G,Margaret,95,74,"   74="
1986,G,Melissa,94,76,"   76"
1986,G,Catriona,90,77,"   77"
1986,G,Lorraine,89,78,"   78"
1986,G,Holly,87,79,"   79="
1986,G,Shona,87,79,"   79="
1986,G,Jillian,85,81,"   81"
1986,G,Nikki,84,82,"   82"
1986,G,Hazel,83,83,"   83="
1986,G,Kathryn,83,83,"   83="
1986,G,Stacy,83,83,"   83="
1986,G,Joanna,82,86,"   86"
1986,G,Mhairi,81,87,"   87="
1986,G,Tracey,81,87,"   87="
1986,G,Sara,80,89,"   89"
1986,G,Jemma,79,90,"   90="
1986,G,Kirsten,79,90,"   90="
1986,G,Lyndsay,78,92,"   92"
1986,G,Katherine,77,93,"   93"
1986,G,Kim,76,94,"   94="
1986,G,Vicky,76,94,"   94="
1986,G,Yvonne,76,94,"   94="
1986,G,Alana,75,97,"   97="
1986,G,Kathleen,75,97,"   97="
1986,G,Anna,74,99,"   99="
1986,G,Katrina,74,99,"   99="
1987,G,Laura,1119,1,"    1"
1987,G,Claire,810,2,"    2"
1987,G,Nicola,799,3,"    3"
1987,G,Jennifer,724,4,"    4"
1987,G,Sarah,698,5,"    5"
1987,G,Emma,697,6,"    6"
1987,G,Kirsty,665,7,"    7"
1987,G,Stephanie,588,8,"    8"
1987,G,Lisa,565,9,"    9"
1987,G,Ashley,545,10,"   10"
1987,G,Louise,514,11,"   11"
1987,G,Amanda,442,12,"   12"
1987,G,Samantha,418,13,"   13"
1987,G,Michelle,407,14,"   14"
1987,G,Stacey,399,15,"   15"
1987,G,Fiona,377,16,"   16"
1987,G,Gillian,371,17,"   17"
1987,G,Lauren,368,18,"   18"
1987,G,Natalie,330,19,"   19"
1987,G,Karen,319,20,"   20"
1987,G,Gemma,303,21,"   21"
1987,G,Amy,291,22,"   22"
1987,G,Kelly,285,23,"   23"
1987,G,Cheryl,274,24,"   24"
1987,G,Rachel,252,25,"   25"
1987,G,Kimberley,239,26,"   26"
1987,G,Danielle,236,27,"   27"
1987,G,Kerry,233,28,"   28"
1987,G,Victoria,232,29,"   29"
1987,G,Heather,231,30,"   30"
1987,G,Donna,225,31,"   31"
1987,G,Leanne,223,32,"   32"
1987,G,Charlene,212,33,"   33"
1987,G,Alison,206,34,"   34"
1987,G,Rebecca,201,35,"   35"
1987,G,Siobhan,198,36,"   36"
1987,G,Deborah,197,37,"   37"
1987,G,Joanne,190,38,"   38"
1987,G,Angela,185,39,"   39"
1987,G,Julie,183,40,"   40"
1987,G,Catherine,180,41,"   41"
1987,G,Lynsey,170,42,"   42="
1987,G,Pamela,170,42,"   42="
1987,G,Susan,166,44,"   44"
1987,G,Jacqueline,163,45,"   45="
1987,G,Kayleigh,163,45,"   45="
1987,G,Jenna,157,47,"   47"
1987,G,Nicole,155,48,"   48"
1987,G,Hannah,149,49,"   49"
1987,G,Suzanne,147,50,"   50"
1987,G,Ashleigh,145,51,"   51"
1987,G,Debbie,143,52,"   52"
1987,G,Natasha,138,53,"   53"
1987,G,Elizabeth,135,54,"   54="
1987,G,Paula,135,54,"   54="
1987,G,Lindsay,133,56,"   56"
1987,G,Melissa,132,57,"   57"
1987,G,Caroline,126,58,"   58="
1987,G,Katie,126,58,"   58="
1987,G,Lorna,124,60,"   60="
1987,G,Rachael,124,60,"   60="
1987,G,Elaine,122,62,"   62="
1987,G,Hayley,122,62,"   62="
1987,G,Lucy,122,62,"   62="
1987,G,Lesley,120,65,"   65"
1987,G,Dawn,119,66,"   66"
1987,G,Christine,115,67,"   67"
1987,G,Sharon,108,68,"   68"
1987,G,Alana,106,69,"   69"
1987,G,Catriona,105,70,"   70"
1987,G,Christina,98,71,"   71="
1987,G,Clare,98,71,"   71="
1987,G,Sara,98,71,"   71="
1987,G,Eilidh,97,74,"   74="
1987,G,Lynne,97,74,"   74="
1987,G,Nikki,97,74,"   74="
1987,G,Jade,96,77,"   77"
1987,G,Helen,95,78,"   78"
1987,G,Katherine,94,79,"   79"
1987,G,Kathryn,91,80,"   80"
1987,G,Ruth,88,81,"   81"
1987,G,Kim,87,82,"   82"
1987,G,Margaret,85,83,"   83="
1987,G,Mhairi,85,83,"   83="
1987,G,Zoe,85,83,"   83="
1987,G,Lynn,84,86,"   86"
1987,G,Lyndsay,83,87,"   87="
1987,G,Megan,83,87,"   87="
1987,G,Tracy,81,89,"   89"
1987,G,Joanna,80,90,"   90="
1987,G,Stacy,80,90,"   90="
1987,G,Kathleen,79,92,"   92"
1987,G,Charlotte,78,93,"   93="
1987,G,Yvonne,78,93,"   93="
1987,G,Kirsten,77,95,"   95"
1987,G,Emily,75,96,"   96="
1987,G,Katrina,75,96,"   96="
1987,G,Anna,74,98,"   98"
1987,G,Mary,72,99,"   99="
1987,G,Shona,72,99,"   99="
1987,G,Tracey,72,99,"   99="
1988,G,Laura,1095,1,"    1"
1988,G,Emma,830,2,"    2"
1988,G,Claire,775,3,"    3"
1988,G,Nicola,686,4,"    4"
1988,G,Sarah,680,5,"    5"
1988,G,Kirsty,677,6,"    6"
1988,G,Jennifer,663,7,"    7"
1988,G,Stephanie,580,8,"    8"
1988,G,Lisa,534,9,"    9"
1988,G,Lauren,513,10,"   10"
1988,G,Ashley,494,11,"   11"
1988,G,Louise,460,12,"   12"
1988,G,Stacey,414,13,"   13"
1988,G,Natalie,413,14,"   14"
1988,G,Samantha,351,15,"   15"
1988,G,Fiona,346,16,"   16"
1988,G,Amanda,343,17,"   17"
1988,G,Danielle,334,18,"   18="
1988,G,Kelly,334,18,"   18="
1988,G,Michelle,305,20,"   20"
1988,G,Rachel,295,21,"   21"
1988,G,Gillian,292,22,"   22"
1988,G,Amy,284,23,"   23"
1988,G,Gemma,278,24,"   24"
1988,G,Charlene,274,25,"   25"
1988,G,Kimberley,260,26,"   26"
1988,G,Rebecca,249,27,"   27"
1988,G,Karen,241,28,"   28"
1988,G,Cheryl,238,29,"   29"
1988,G,Leanne,234,30,"   30"
1988,G,Donna,226,31,"   31"
1988,G,Heather,225,32,"   32"
1988,G,Kayleigh,224,33,"   33"
1988,G,Siobhan,222,34,"   34"
1988,G,Victoria,217,35,"   35"
1988,G,Ashleigh,216,36,"   36="
1988,G,Jade,216,36,"   36="
1988,G,Kerry,211,38,"   38"
1988,G,Alison,190,39,"   39"
1988,G,Lynsey,187,40,"   40"
1988,G,Joanne,181,41,"   41="
1988,G,Nicole,181,41,"   41="
1988,G,Hannah,177,43,"   43"
1988,G,Julie,164,44,"   44"
1988,G,Deborah,161,45,"   45"
1988,G,Elizabeth,160,46,"   46"
1988,G,Natasha,158,47,"   47"
1988,G,Catherine,157,48,"   48"
1988,G,Rachael,151,49,"   49"
1988,G,Jacqueline,149,50,"   50"
1988,G,Susan,147,51,"   51"
1988,G,Pamela,146,52,"   52"
1988,G,Debbie,139,53,"   53="
1988,G,Katie,139,53,"   53="
1988,G,Jenna,138,55,"   55"
1988,G,Lindsay,133,56,"   56"
1988,G,Suzanne,130,57,"   57"
1988,G,Caroline,129,58,"   58"
1988,G,Lucy,123,59,"   59="
1988,G,Megan,123,59,"   59="
1988,G,Hayley,119,61,"   61"
1988,G,Lesley,118,62,"   62"
1988,G,Catriona,115,63,"   63"
1988,G,Clare,108,64,"   64"
1988,G,Christine,107,65,"   65"
1988,G,Angela,105,66,"   66="
1988,G,Paula,105,66,"   66="
1988,G,Kylie,104,68,"   68"
1988,G,Melissa,101,69,"   69"
